term,label,definition
http://purl.obolibrary.org/obo/WBPhenotype_0000475,muscle detached,Animals fail to establish or maintain the connection between cell(s) whose principal function is to provide contractile forces and its neighboring cells or tissues.
http://purl.obolibrary.org/obo/WBPhenotype_0001379,organism toxic chemical response variant,Animals exhibit variations in their response to a specific toxic chemical compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0002523,slow recovery from starvation-induced L1 arrest,"Animals exhibit a slow recovery from starvation-induced L1 arrest, compared to controls."
http://purl.obolibrary.org/obo/WBPhenotype_0000285,ray tips swollen,The extreme ends of any of the finger-like sensory sensilla that project from the tail and embed in the male fan appear bloated or distended.
http://purl.obolibrary.org/obo/WBPhenotype_0001189,adherens junctions variant pharyngeal muscle,Any variation in the cell junctions of the pharyngeal muscle at which the cytoplasmic face of the plasma membrane is attached to actin filaments compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0002333,track length increased,"Animals exhibit increased length of the minimum enclosing rectangle surrounding the worm body on a solid medium, as viewed through the microscope."
http://purl.obolibrary.org/obo/WBPhenotype_0000095,M lineage variant,The descendants of the M precursor cell exhibit variations in developmental programs compared to their counterparts in control animals.  In C. elegans the M lineage is a postembryonic mesodermal lineage.
http://purl.obolibrary.org/obo/WBPhenotype_0002143,mitochondrial respiratory complex II variant,"The part of the respiratory chain that catalyzes the oxidation of succinate and connects the TCA cycle with the respiratory chain, differs in activity, composition, or organization, from that of controls."
http://purl.obolibrary.org/obo/WBPhenotype_0004001,hermaphrodite mating variant,Any variation in the specific actions or reactions of a hermaphrodite during mating compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0001981,germ cell compartment expansion absent,The compartments of the germline do not increase in size.
http://purl.obolibrary.org/obo/WBPhenotype_0001791,defecation cycle temperature compensation variant,"Animals exhibit variations in temperature dependent differences in the length of their defecation cycle. In C. elegans the length of the cycle is the same at different temperatures, showing temperature compensation."
http://purl.obolibrary.org/obo/WBPhenotype_0000818,adult behavior variant,Activity characteristic of an adult worm is altered compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000628,spindle assembly defective early emb,"Early embryos exhibit defects in the aggregation, arrangement and bonding together of a set of components to form the spindle, the array of microtubules and associated molecules that serves to move duplicated chromosomes apart."
http://purl.obolibrary.org/obo/WBPhenotype_0000438,retarded heterochronic variations,"Variations that result in the deceleration of the rate, frequency or extent of the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000248,obsolete sensory neuroanatomy variant,OBSOLETE.
http://purl.obolibrary.org/obo/WBPhenotype_0000058,late larval lethal,"Animals die during late larval development. In C. elegans, this occurs during the L3- L4 larval stages of the life cycle."
http://purl.obolibrary.org/obo/WBPhenotype_0001202,nicotine hypersensitive,Animals respond to nicotine at lower concentrations or shorter exposure compared to control. Nicotine is a cholinergic agonist.
http://purl.obolibrary.org/obo/WBPhenotype_0002106,early endosome localization variant,"Any variation in the subcellular localization of membrane bound organelles, known as early endosomes,  that traffic material from endocytic vesicles (having recently internalized portions of the cell's plasma membrane) to internal compartments of the cell, such as recycling endosomes, late endosomes, or the Golgi apparatus, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0001012,organism pathogen response variant,"Animals exhibit variations in their response to disease causing agents, compared to control. Pathogen response includes prevention, damage control and recovery from the infection caused by the attack."
http://purl.obolibrary.org/obo/WBPhenotype_0001944,oocyte number decreased,A decreased number of celullarized haploid female germ cells (oocytes) are present in the gonad compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000850,touch resistant anterior body,"Animal does not respond to stroking in the anterior body region with a hair or similar fiber compared to control. In C. elegans, the anterior region is defined as the body region that lies between the posterior bulb of the pharynx and the vulva."
http://purl.obolibrary.org/obo/WBPhenotype_0001754,endosome to lysosome trafficking defective,Contents of endosomes fail to be transported to lysosomal compartments.
http://purl.obolibrary.org/obo/WBPhenotype_0000660,social feeding increased,Worms are found in clumps and/or crowded at the border of the bacterial lawn more frequently than control animals. This behavior is not due to mobility defects.
http://purl.obolibrary.org/obo/WBPhenotype_0001564,duration of self fertility variant,The window of production of self-fertilized eggs exceeds or does not extend to the same length as control.
http://purl.obolibrary.org/obo/WBPhenotype_0002468,translation rate reduced,"Animals exhibit a reduction in the rate of the chemical reactions and pathways resulting in the formation of a protein, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000470,HSN migration variant,Any variation in the normal anterior movement of the HSN motor neurons from their birthplace in the tail to positions near the middle of the embryo compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001374,pronuclear nuclear appearance variant emb,The shape and size of nuclei as well as the distribution of nucleoporins are strongly affected.
http://purl.obolibrary.org/obo/WBPhenotype_0000280,breaks in alae,"The small linear ridges running along the lateral lines of the cuticle, lengthwise along the body, contain gaps as opposed to a continuous arrangement (Wormatlas)."
http://purl.obolibrary.org/obo/WBPhenotype_0002278,acute functional tolerance to alcohol defective,"Animals do not develop acute functional tolerance to alcohol after a short exposure, unlike that observed in control animals"
http://purl.obolibrary.org/obo/WBPhenotype_0001184,fat content increased,Animals exhibit a greater amount of fat or lipids than observed in control animals.
