immunoglobulin_complex	entity
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042417
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042420
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042423
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042424
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042427
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042428
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042429
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042430
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042435
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042436
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042439
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042445
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042493
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042551
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042579
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042592
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042645
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042659
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042660
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042692
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042713
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042737
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042752
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042753
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042754
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042755
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042770
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042810
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042886
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042981
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0042995
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043005
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043043
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043050
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043051
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043052
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043053
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043054
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043057
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043058
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043065
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043066
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043067
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043068
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043069
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043085
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043086
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043143
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043170
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043186
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043229
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043231
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043232
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043242
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043243
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043244
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043254
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043277
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043292
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043388
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043392
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043393
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043412
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043414
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043455
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043473
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043484
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043523
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043524
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043525
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043603
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043604
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043624
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043652
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043900
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043901
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043902
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0043933
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044057
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044062
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044085
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044087
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044088
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044089
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044090
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044092
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044093
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044106
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044237
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044238
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044248
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044249
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044257
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044260
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044265
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044267
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044270
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044271
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044281
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044424
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044427
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044428
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044429
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044430
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044432
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044433
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044437
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044438
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044439
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044441
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044444
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044445
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044446
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044447
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044449
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044452
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044454
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044456
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044459
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044463
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044464
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044703
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044706
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044770
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044771
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044772
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044773
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044774
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044778
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044779
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044782
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044783
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044784
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044785
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044786
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044818
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044819
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044839
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044843
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0044848
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045026
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045055
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045120
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045132
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045137
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045143
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045161
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045165
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045168
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045182
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045184
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045185
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045202
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045495
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045595
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045596
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045597
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045664
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045665
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045666
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045700
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045701
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045702
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045727
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045732
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045740
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045759
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045760
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045769
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045770
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045773
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045785
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045786
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045787
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045806
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045807
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045833
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045834
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045835
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045836
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045839
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045840
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045841
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045842
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045843
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045844
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045851
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045852
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045861
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045862
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045892
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045893
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045900
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045901
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045904
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045905
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045910
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045911
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045914
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045915
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045920
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045921
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045926
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045927
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045930
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045931
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045934
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045935
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045936
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045937
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045944
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045947
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045948
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045955
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045956
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045963
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045964
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045974
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045992
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0045995
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0046189
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0046333
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0046483
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0046546
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0046661
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0046662
