?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/GO_0002833>	"Any process that activates or increases the frequency, rate, or extent of a response to biotic stimulus."	
<http://purl.obolibrary.org/obo/GO_0051336>	"Any process that modulates the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000175>	"Excessive and often uncoordinated body wall muscle contraction leading to shortening of the body."	
<http://purl.obolibrary.org/obo/CHEBI_26979>	"An organic tricyclic compound in which at least one of the rings of the tricyclic skeleton contains one or more heteroatoms."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001456>	"Any variation in the directed movement of a worm in response to a specific concentration gradient of nonanone. In C. elegans, nonanone is typically a repellant."	
<http://purl.obolibrary.org/obo/CHEBI_33216>	"A bisphenol that is 4,4'-methanediyldiphenol in which the methylene hydrogens are replaced by two methyl groups."	"PMID:16904728 PMID:25663485 PMID:25569640 PDBeChem:2OH PMID:11361040 PMID:12860292 UM-BBD_compID:c0764 PMID:25042713 HMDB:HMDB0032133 KEGG:C13624 Reaxys:1107700 PMID:10593191 PMID:24471646 LINCS:LSM-37080 PMID:15936980 CAS:80-05-7 Wikipedia:Bisphenol_A PMID:25637671 DrugBank:DB06973 PMID:25148994 PMID:25524584"
<http://purl.obolibrary.org/obo/WBPhenotype_0000409>	"Animals exhibit variations in the form, structure or composition of any of its parts at different stages of the lifecycle, compared to control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002605>	"Normally toxic dipeptide repeat proteins appear to be less toxic to animals, compared to control animals."	
<http://purl.obolibrary.org/obo/GO_0044819>	"A cell cycle checkpoint that detects and negatively regulates progression from G1 to S phase as part of a mitotic cell cycle."	
<http://purl.obolibrary.org/obo/CHEBI_24469>	"A halohydrocarbon that is an alkane in which at least one hydrogen atom has been replaced by with a halogen atom."	
<http://purl.obolibrary.org/obo/WBbt_0003733>	"the first, anterior bulb of the pharynx."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000992>	"Failure to execute the characteristic response to high concentrations of sodium chloride solution. C. elegans typically avoids high concentrations of sodium chloride solution."	
<http://purl.obolibrary.org/obo/GO_0008291>	"The chemical reactions and pathways involving acetylcholine, the acetic acid ester of the organic base choline. Acetylcholine is a major neurotransmitter and neuromodulator both in the central and peripheral nervous systems. It also acts as a paracrine signal in various non-neural tissues."	
<http://purl.obolibrary.org/obo/GO_0002376>	"Any process involved in the development or functioning of the immune system, an organismal system for calibrated responses to potential internal or invasive threats."	"Wikipedia:Immune_system"
<http://purl.obolibrary.org/obo/CHEBI_17688>	"A 3-(1-methylpyrrolidin-2-yl)pyridine in which the chiral centre has S-configuration. The naturally occurring and most active enantiomer of nicotine, isolated from Nicotiana tabacum."	"KNApSAcK:C00002057 PMID:14761239 PDBeChem:NCT PMID:11322615 PMID:28710519 PMID:28735272 Beilstein:82109 PMID:16059663 PMID:22331007 PMID:16496293 PMID:19100331 PMID:18380035 PMID:28686840 PMID:28678400 PMID:18383130 PMID:28698187 PMID:21947355 PMID:22459798 PMID:12971663 PMID:22530136 PMID:15707677 PMID:16333621 PMID:22030716 PMID:15276225 PMID:12575980 PMID:11768184 PMID:15902919 PMID:21822688 PMID:22265518 PMID:15019421 PMID:15826609 PMID:15734728 PMID:15502843 PMID:19465085 PMID:17504235 PMID:13590907 CAS:54-11-5 PMID:19389046 PMID:22529223 PMID:28726253 KEGG:C00745 PMID:17683794 Wikipedia:Nicotine PMID:11719700 PMID:19100291 PMID:21945235 Reaxys:82109 PMID:17560039 PMID:14674846 PMID:17498763 PMID:28391535 Beilstein:3604351 PMID:15963341 PMID:17206646 PMID:16370520 PMID:28700952 PMID:28641297 PMID:15894687 PMID:15251917 PMID:12692774 PMID:28574230 PMID:28711472 PMID:19287496 PMID:17023324 KEGG:D03365 PMID:11821649 PMID:15527885 PMID:16212709 PMID:28718828 PMID:11851194 PMID:17525204 PMID:21636612 PMID:19448649 PMID:28718768 PMID:18685152 PMID:18922921 MetaCyc:NICOTINE HMDB:HMDB0001934 PMID:15027713 PMID:15960296 PMID:28704277 PMID:12850578 PMID:17350101 PMID:18683238 PMID:28714396 PMID:15380834 PMID:27951416 PMID:17292347 DrugBank:DB00184 PMID:22129149 PMID:11209966 PMID:12769614 PMID:22218403 BPDB:485 LINCS:LSM-2093 PMID:22377934 PMID:28187919 PMID:18490768 PMID:18805442 PMID:28683421 PMID:19954906 Drug_Central:1920 PMID:19850423 PMID:21521420 PMID:11406005 PMID:14975706"
<http://purl.obolibrary.org/obo/CHEBI_33708>	"When two or more amino acids combine to form a peptide, the elements of water are removed, and what remains of each amino acid is called an amino-acid residue."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000491>	"Any observed morphological defects of the isthmus."	
<http://purl.obolibrary.org/obo/PATO_0001624>	"A functionality quality held by the bearer when the latter exhibits decreased ability to perform a regular function(s)."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000609>	"Animals exhibit variations in any physical or chemical process required for cells as a collective unit of the excretory/secretory system to carry out their normal functions or activities or be able to perceive and respond to stimuli, compared to control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001769>	"Animals fail to silence cytoplasmic-localized RNAs. Nuclear-localized RNAs may still be sensitive to RNAi."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000140>	"Animals exhibit variations in cessation of development when exposed to stress stimuli that induce developmental arrest in control animals."	
<http://purl.obolibrary.org/obo/WBbt_0006796>	"a cell, of either sex, directly concerned in the production of a new organism."	
<http://purl.obolibrary.org/obo/CHEBI_15693>	"Aldehydic parent sugars (polyhydroxy aldehydes H[CH(OH)]nC(=O)H, n >= 2) and their intramolecular hemiacetals."	"Wikipedia:Aldose KEGG:C01370"
<http://purl.obolibrary.org/obo/GO_0051079>	"The controlled breakdown of the nuclear membranes during the first division of meiosis."	
<http://purl.obolibrary.org/obo/CHEBI_90710>	"A drug that acts as an antagonist, agonist, reverse agonist, or in some other fashion when interacting with cellular receptors."	"Wikipedia:Receptor_modulator"
<http://purl.obolibrary.org/obo/WBPhenotype_0000932>	"Animals respond to bisphenol A at a lower concentration or a shorter exposure time compared to control animals."	
<http://purl.obolibrary.org/obo/CHEBI_26666>	"An aliphatic monocarboxylic acid with a chain length of less than C6. If any non-hydrocarbon substituent is present, the compound is not normally regarded as a short-chain fatty acid."	"PMID:20148677 PMID:18203540 PMID:16633129 PMID:16870803"
<http://purl.obolibrary.org/obo/GO_0010389>	"Any signaling pathway that modulates the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to M phase of the mitotic cell cycle."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001643>	"Embryos generate an excess number of hypodermal cells compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000513>	"OBSOLETE."	
<http://purl.obolibrary.org/obo/CHEBI_39141>	"A molecular entity capable of donating a hydron to an acceptor (Bronsted base)."	
<http://purl.obolibrary.org/obo/GO_2000146>	"Any process that stops, prevents, or reduces the frequency, rate or extent of cell motility."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000627>	"Animals exhibit variations in their response to a specific anesthetic compared to that observed in control animals."	
<http://purl.obolibrary.org/obo/CHEBI_33447>	"Any monosaccharide containing an alcoholic hydroxy group esterified with phosphoric acid."	"KEGG:C00934 PMID:18186488"
<http://purl.obolibrary.org/obo/WBbt_0003734>	"a section of pharynx of which muscles contract with a peristaltic motion."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000916>	"Any variation in the morphological appearance of the excretory cell compared to control animals."	
<http://purl.obolibrary.org/obo/CHEBI_33443>		
<http://purl.obolibrary.org/obo/GO_0030336>	"Any process that stops, prevents, or reduces the frequency, rate or extent of cell migration."	
<http://purl.obolibrary.org/obo/WBPhenotype_0004009>	"Any variation in the mating process that includes the male stopping at the vulva (usually after backing) compared to control. In C. elegans general vulva location (stopping) requires the hook sensillum."	
<http://purl.obolibrary.org/obo/PATO_0001570>	"A quality of a process inhering in a bearer by virtue of the bearer's having fewer processual parts."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001976>	"OBSOLETE."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002496>	"Animals exhibit one or more neurons in locations not normally found in controls."	
<http://purl.obolibrary.org/obo/GO_0032460>	"Any process that stops, prevents, or reduces the frequency, rate or extent of protein oligomerization."	
<http://purl.obolibrary.org/obo/CL_0000151>	"A cell that specializes in controlled release of one or more substances."	"FMA:86916 BTO:0003659"
<http://purl.obolibrary.org/obo/WBPhenotype_0000416>	"Variations in the generation of the nutrient protein produced by intestinal cells and secreted by them into the pseudocoelom, from which it can be shared with other tissues in the body compared to control (Wormatlas)."	
<http://purl.obolibrary.org/obo/GO_0051247>	"Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving a protein."	
<http://purl.obolibrary.org/obo/GO_0007548>	"The establishment of the sex of an organism by physical differentiation."	"Wikipedia:Sexual_differentiation"
<http://purl.obolibrary.org/obo/CHEBI_26878>	"A tertiary alcohol is a compound in which a hydroxy group, -OH, is attached to a saturated carbon atom which has three other carbon atoms attached to it."	
<http://purl.obolibrary.org/obo/GO_0032272>	"Any process that stops, prevents, or reduces the frequency, rate or extent of the process of creating protein polymers."	
